DTDPGLUCDEHYDRAT-MONOMER	EG12412	P37759	dTDP-glucose 4,6-dehydratase 1	RmlB, Som, RfbB
ACNEULY-MONOMER	EG10637	P0A6L4	<i>N</i>-acetylneuraminate lyase	NanA
G6264-MONOMER	G6264	P0AAS3	NfeD-like family protein YbbJ	YbbJ
EG10968-MONOMER	EG10968	P08395	protease IV, a signal peptide peptidase	SppA
MALK-MONOMER	EG10558	P68187	maltose ABC transporter ATP binding subunit	MalB
G6759-MONOMER	G6759	P76112	L-amino acid N-acyltransferase	MnaT, YncA
G7239-MONOMER	G7239	O32528	colanic acid synthesis putative lipoprotein YpdI	YpdI
MONOMER0-4547	G0-17094	P0DUW4	protein YpeD	YpeD
SGCB-MONOMER	EG12557	P39366	KpLE2 phage-like element; putative endoglucanase with Zn-dependent exopeptidase domain	YjhO, SgcX
G7717-MONOMER	G7717	P0A756	glutathione-regulated potassium-efflux system ancillary protein KefG	KefG, YheR, protein required for KefB activity
EG11643-MONOMER	EG11643	P31129	diguanylate cyclase DgcZ	DgcZ, YdeG, YdeH
EG12277-MONOMER	EG12277	P56256	putative electron transport protein YsaA	YsaA, YiaI, putative hydrogenase, 4Fe-4S ferredoxin-type component
DLACTDEHYDROGFAD-MONOMER	EG10231	P06149	quinone-dependent D-lactate dehydrogenase	Ldh, Dld
7-ALPHA-HYDROXYSTEROID-DEH-MONOMER	EG10425	P0AET8	7-&alpha;-hydroxysteroid dehydrogenase	HdhA, Hsd, HsdH
G6242-MONOMER	G6242	P0ADY1	periplasmic folding chaperone	YbaU, PpiD
EG10921-MONOMER	EG10921	P0A998	ferritin iron storage protein	RsgA, FtnA, Ftn
LUMAZINESYN-MONOMER	EG11322	P61714	6,7-dimethyl-8-ribityllumazine synthase	YbaF, RibH, RibE
G6732-MONOMER	G6732	P43329	ATP-dependent 3'&rarr;5' RNA helicase HrpA	HrpA
G7220-MONOMER	G7220	P77293	CPS-53 (KpLE1) prophage; bactoprenol glucosyl transferase	GtrB, YfdH
MONOMER0-4514	G0-17046	P0DSH8	protein YtgA	YtgA
SDAC-MONOMER	EG12142	P0AAD6		DcrA, SdaC
G7701-MONOMER	G7701	P45756	Type II secretion system protein GspA	YheD, GspA
EG11597-MONOMER	EG11597	P30748	molybdopterin synthase sulfur carrier subunit	ChlM, MoaD, molybdopterin synthase small subunit
EG12254-MONOMER	EG12254	P37648	peptidase M16 family protein YhjJ	YhjJ
DHPDIOXYGEN-MONOMER	M011	P0ABR9	3-carboxyethylcatechol 2,3-dioxygenase	MhpB, 2,3-dihydroxyphenylpropionate/2,3-dihydroxycinnamate 1,2-dioxygenase
1-PFK-MONOMER	EG10337	P0AEW9	1-phosphofructokinase	Fpk, FruK
G6200-MONOMER	G6200	P77495	propionyl-CoA synthetase	YahU, PrpE
EG10905-MONOMER	EG10905	P02358	30S ribosomal subunit protein S6	SdgH, RpsF
LDC2-MONOMER	G6094	P52095	lysine decarboxylase 2	LdcC, Ldc, LdcH, lysine decarboxylase, constitutive
G6712-MONOMER	G6712	P76080	phenylacetate degradation protein	YdbQ, PaaD
G7202-MONOMER	G7202	P0A8B2	ribosome rescue factor SmrB	SmrB, YfcN
MONOMER0-4498	G0-17032	P0DSG4	protein YqhJ	YqhJ
RPOE-MONOMER	EG11897	P0AGB6	RNA polymerase sigma factor RpoE	SigE, RpoE, sigma E factor, sigma 24 factor, &sigma;24, RNA polymerase, sigma 24 (sigma E) factor, RNA polymerase sigma E factor
G7682-MONOMER	G7682	P39099	periplasmic serine endoprotease	HhoA, DegQ
EG11562-MONOMER	EG11562	P60566	putative electron transfer flavoprotein FixA	YaaQ, FixA, putative electron transfer flavoprotein subunit, ETFP adenine nucleotide-binding domain
EG12225-MONOMER	EG12225	P37627	DUF4049 domain-containing protein YhiJ	YhiJ
DCTP-DEAM-MONOMER	EG11418	P28248	dCTP deaminase	Dus, PaxA, Dcd
G6182-MONOMER	G6182	P77219	uncharacterized protein YahC	YahC
EG10884-MONOMER	EG10884	P60624	50S ribosomal subunit protein L24	RplX
KDPGALDOL-4OH2OXOGLUTARALDOL-MONOMER	EG10256	P0A955	KHG/KDPG aldolase	Kga, Hga, KdgA, Eda
G6695-MONOMER	G6695	P76072	Rac prophage; putative prophage side tail fiber protein StfR	YnaB, StfR, Rac prophage; putative membrane protein
G7184-MONOMER	G7184	P0A959	glutamate&mdash;pyruvate aminotransferase AlaA	YfbQ, AlaA
MONOMER0-4482	G0-17016	P0DSE8	protein YljB	YljB
RHTC-MONOMER	EG11468	P0AG38	L-threonine exporter	YigJ, RhtC
G7657-MONOMER	G7657	P0A9W6	acid stress protein IbaG	IbaG, YrbA, putative DNA-binding transcriptional regulator IbaG
EG11526-MONOMER	EG11526	P28917	H repeat-associated putative transposase YdcC	YdcC
EG12201-MONOMER	EG12201	P0AD53	DUF2002 domain-containing protein YgaC	YgaC
CYOD-MONOMER	EG10181	P0ABJ6	cytochrome <i>bo</i><sub>3</sub> subunit 4	CyoD, cytochrome o ubiquinol oxidase subunit IV, cytochrome <i>bo</i><sub>3</sub> terminal oxidase subunit IV, cytochrome <i>bo</i><sub>3</sub> ubiquinol oxidase subunit IV
G6161-MONOMER	G6161	P77694	fimbrial adhesin EcpD	MatE, YagW, EcpD
EG10866-MONOMER	EG10866	P60438	50S ribosomal subunit protein L3	RplC
ICITDEHASE-KIN-PHOSPHA	EG10026	P11071	isocitrate dehydrogenase kinase/phosphatase	AceK
G6673-MONOMER	G6673	P77302	diguanylate cyclase DgcM	DgcM, YdaM
G7167-MONOMER	G7167	P77757		YfbF, PmrF, ArnC
MONOMER0-4441	G6223	P0CF80	IS3 element protein InsF	InsF2
PYRUVOXID-MONOMER	EG10754	P07003	pyruvate oxidase	PoxB
G7641-MONOMER	G7641	P67087	16S rRNA 2'-<i>O</i>-ribose C1402 methyltransferase	RsmI, YraL, ribosomal RNA small subunit methyltransferase I
EG11507-MONOMER	EG11507	P0C0R7	23S rRNA 2'-<i>O</i>-ribose U2552 methyltransferase	RrmJ, MrsF, FtsJ, RlmE, ribosomal RNA large subunit methyltransferase E
EG12173-MONOMER	EG12173	P36678	type II secretion system protein GspM	HopZ, GspM, PshM
CPXA-MONOMER	EG10163	P0AE82	sensor histidine kinase CpxA	RssE, Ecf, Ssd, Eup, EcfB
G6143-MONOMER	G6143	P77713	CP4-6 prophage; putative xylosidase/arabinosidase	YagH
EG10850-MONOMER	EG10850	P0A944	protein <i>N</i>-acetyltransferase RimI	RimI
HOMSUCTRAN-MONOMER	EG10581	P07623	homoserine <i>O</i>-succinyltransferase	MetA
G6653-MONOMER	G6653	P77503	D-glucoside 3-dehydrogenase	YcjS
G7144-MONOMER	G7144	P64536	DUF2542 domain-containing protein YeiS	YeiS
MONOMER0-4423	G0-16740	P0DPO6	protein YddY	YddY
PSTC-MONOMER	EG10784	P0AGH8	phosphate ABC transporter membrane subunit PstC	PhoW
G7618-MONOMER	G7618	P64592	putative inner membrane protein	YhaI
EG11474-MONOMER	EG11474	P0ADP7	ubiquinone biosynthesis accessory factor UbiJ	UbiJ, YigP, conserved protein involved in ubiquinone-8 biosynthesis UbiJ
EG12137-MONOMER	EG12137	P40710	sensor lipoprotein NlpE	NlpE, CutF, outer membrane lipoprotein NlpE
CITSYN-MONOMER	EG10402	P0ABH7	citrate synthase	GluT, IcdB, GltA
G6120-MONOMER	G6120	P77692	CP4-6 prophage; toxin of the YkfI-YafW toxin-antitoxin system	YkfI
EG10830-MONOMER	EG10830	P21893	ssDNA-specific exonuclease RecJ	RecJ
HEMX-MONOMER	EG10433	P09127	PF04375 family protein HemX	HemX
G6633-MONOMER	G6633	P0A8L7	DUF440 domain-containing protein YciU	YciU
G7111-MONOMER	G7111	P76395	protein-serine/threonine phosphatase PphC	PphC, YegK
MONOMER0-4407	G0-16725	P0DPN0	protein YahV	YahV
PROTEIN-NRI	EG10385	P0AFB8	DNA-binding transcriptional dual regulator NtrC	GlnT, GlnG, NtrC, NtrC response regulator
G7602-MONOMER	G7602	P64578	ribosome-dependent mRNA interferase toxin HigB	YgjN, HigB, translation-dependent mRNA interferase, toxin of the HigB-HigA toxin-antitoxin system
EG11437-MONOMER	EG11437	P27247	putative phosphate acyltransferase	PlsX, fatty acid/phospholipid synthesis protein
YTFT-MONOMER	EG12520	P39328	galactofuranose ABC transporter putative membrane subunit YtfT	
EG12113-MONOMER	EG12113	P34749	DNA utilization protein HofQ	HopQ, HofQ, protein involved in utilization of DNA as a carbon source
CELC-MONOMER	EG10142	P69791	<i>N,N'</i>-diacetylchitobiose-specific PTS enzyme IIA component	CelC, EIIA<sup>chb</sup>, Enzyme IIA<sup>chb</sup>, EIII<sup>chb</sup>, Enzyme III<sup>chb</sup>
G6098-MONOMER	G6098	P0AA97	uncharacterized protein YaeQ	YaeQ
EG10777-MONOMER	EG10777	P0AFM9	phage shock protein B	PspB, phage shock protein B / antitoxin of a putative PspC-PspB toxin-antitoxin pair
GTP-CYCLOHYDRO-II-MONOMER	EG11331	P0A7I7	GTP cyclohydrolase 2	RibA, GTP cyclohydrolase II
G6614-MONOMER	G6614	P76001	PF05666 family protein YcgJ	YcgJ
G7095-MONOMER	G7095	P71243	putative colanic acid biosynthesis glycosyl transferase WcaL	YefL, WcaL, orf19
MONOMER0-4349	G0-16640	P0DN74	uncharacterized protein YtiA	YtiA
POTD-MONOMER	EG10752	P0AFK9	spermidine preferential ABC transporter periplasmic binding protein	
G7579-MONOMER	G7579	P0AEW4	cAMP phosphodiesterase	CpdA, Icc
EG11410-MONOMER	EG11410	P0A8X0	putative ribosome biogenesis factor YjgA	YjgA, DUF615 domain-containing protein YjgA
YLIC-MONOMER	G6431	P75798	glutathione ABC transporter membrane subunit GsiC	GsiC, YliC
EG12069-MONOMER	EG12069	P33940		YojH, Mqo
G369-MONOMER	G369	P0AEM4	anti-sigma factor for FliA (&sigma;<sup>28</sup>)	FlgM
EG10725-MONOMER	EG10725	P16692	5-phospho-&alpha;-D-ribosyl 1,2-cyclic phosphate phosphodiesterase	PhnP
GLYOXII-MONOMER	G6099	P0AC84	hydroxyacylglutathione hydrolase GloB	YafR, GloB, glyoxalase II
G6593-MONOMER	G6593	P75978	e14 prophage; chimeric replication protein/phage terminase YmfN	YmfN, e14 prophage; putative DNA-binding transcriptional regulator, e14 prophage; phage terminase-like protein YmfN
G7072-MONOMER	G7072	Q47005	DNA-binding transcriptional dual regulator Nac	Nac
MONOMER0-4255	G0-10542		IS2 element transposase InsAB'	InsAB'
PHOSPHO-OMPR-MONOMER	EG10672		OmpR-Phosphorylated	
G7553-MONOMER	G7553	Q46845	disulfide reductase / organic hydroperoxide reductase	YghU, GST N2-2
EG11381-MONOMER	EG11381	P26649	surface composition regulator	ScoR, GlgS
YJCW-MONOMER	EG11959	P32721	D-allose ABC transporter ATP binding subunit	YjcW
EG12024-MONOMER	EG12024	P0AD19	putative 3-hydroxypropanoate export protein YohK	YohK
FTSX-MONOMER	EG10345	P0AC30	cell division protein FtsX	FtsS, FtsX
EG10690-MONOMER	EG10690	P0ABF1	poly(A) polymerase I	PcnB, PAP I
GLVB-MONOMER	EG11709	P69789	putative PTS enzyme II component GlvB	YidO, YidN
G6576-MONOMER	G6576	P75959	<i>N</i>-acetyl-D-glucosamine kinase	YcfX, NagK
G7046-MONOMER	G7046	P64519	stress-induced protein	YodD
EG11355-MONOMER	EG11355	P0AEM6	RNA polymerase sigma factor FliA	RpoF, FlaD, FliA, sigma F factor, sigma 28 factor, &sigma;<sup>28</sup>, RNA polymerase, sigma 28 (sigma F) factor
MONOMER0-4239	G7548	P0CE56	IS<i>5</i> transposase and trans-activator	InsH9
PHND-MONOMER	EG10714	P16682	phosphonate/phosphate ABC transporter periplasmic binding protein	Phn, PsiD, cryptic phosphonate ABC transporter periplasmic binding protein
G7534-MONOMER	G7534	Q46831	DUF554 domain-containing protein YqgA	YqgA
YICM-MONOMER	EG11689	P0ADL1	purine ribonucleoside exporter	YicM, NepI, NepI MFS ribonucleoside transporter
EG11995-MONOMER	EG11995	P33346	DUF4132 domain-containing protein YehI	YehI
FOCB-MONOMER	G7309	P77733	formate channel FocB	FocB
EG10658-MONOMER	EG10658	P0A903	outer membrane protein assembly factor BamC	DapX, NlpB, lipoprotein-34
GLUCONREDUCT-MONOMER	G7892	P0A9P9	5-keto-D-gluconate 5-reductase	YjgU, IdnO
G6554-MONOMER	G6554	P75925	putative cytochrome b561 YceJ	YceJ
G7021-MONOMER	G7021	P76291	tRNA U34 carboxymethyltransferase	YecP, CmoB
EG11333-MONOMER	EG11333	P25535	2-octaprenylphenol 6-hydroxylase	UbiI, VisC
MONOMER0-4223	G26		D-galactose 1-dehydrogenase	Dgd
PGK	EG10703	P0A799		Pgk
G7517-MONOMER	G7517	P52043		YgfH, ScpC
YHDY-MONOMER	EG12836	P45768	putative ABC transporter membrane subunit YhdY	YhdY
YHBN-MONOMER	G7665	P0ADV1	lipopolysaccharide transport system protein LptA	YhbN
EG11967-MONOMER	EG11967	P33235	flagellar hook-filament junction protein 1	FlaS, FlgK
GLNQ-MONOMER	EG10389	P10346	L-glutamine ABC transporter ATP binding subunit	
FHUB-MONOMER	EG10303	P06972	iron(III) hydroxamate ABC transporter membrane subunit	
EG10599-MONOMER	EG10599	P0A6F5	chaperonin GroEL	GroL, MopA, GroEL, cpn60
G6529-MONOMER	G6529	P75905	poly-<i>N</i>-acetyl-D-glucosamine synthase subunit PgaC	YcdQ, HmsR, PgaC, PGA synthase subunit PgaC
EG11293-MONOMER	EG11293	P61320	outer membrane lipoprotein LolB	YchC, LolB, HemM
MONOMER0-2886	G0-10513	P58094	uncharacterized protein YciX	YciX
G7002-MONOMER	G7002	P64512	PhoQ kinase inhibitor	YobG, MgrB
PD03831	EG10235	P03004	chromosomal replication initiator protein DnaA	DnaA, chromosomal replication initiator protein/DNA-binding transcriptional dual regulator DnaA
G7493-MONOMER	G7493	Q46807	putative amino acid kinase YqeA	YqeA
YEIM-MONOMER	EG12032	P33024		PsuT, YeiM, PscT
EG11937-MONOMER	EG11937	P32700	uncharacterized protein YjcB	YjcB
FADB-MONOMER	EG10279	P21177	multifunctional enoyl-CoA hydratase, 3-hydroxyacyl-CoA epimerase, &Delta;<sup>3</sup>-<i>cis</i>- &Delta;<sup>2</sup>-<i>trans</i>-enoyl-CoA isomerase, L-3-hydroxyacyl-CoA dehydrogenase	OldB, FadB
EG10535-MONOMER	EG10535	P11072	e14 prophage; cell death peptidase Lit	Lit, Lit, cell death peptidase; phage exclusion
BGLF-MONOMER	EG10115	P08722	&beta;-glucoside specific PTS enzyme II / BglG kinase / BglG phosphatase	BglS, BglF
G6506-MONOMER	G6506	P75883	capsule biosynthesis GfcC family protein	YmcB, GfcC
EG11257-MONOMER	EG11257	P0AAP1	diguanylate cyclase DgcC	DgcC, AdrA, YaiC
MONOMER0-2870	G0-10643	C1P606	uncharacterized protein YoeI	YoeI
G6985-MONOMER	G6985	P76250	DNA-binding transcriptional regulator DmlR	YeaT, DmlR
G7468-MONOMER	G7468	Q46943	protein YqeJ	YqeJ
YDEA-MONOMER	EG11636	P31122		YdeA, arabinose MFS transporter
GCVH-MONOMER	EG10371	P0A6T9	glycine cleavage system H protein	Gcv, H-protein, GcvH
EG11919-MONOMER	EG11919	P0AF43	putative inorganic phosphate export protein YjbB	YjbB
ENTA-MONOMER	EG10259	P15047	2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase	EntA
EG10485-MONOMER	EG10485	P0AAM3	hydrogenase maturation factor HypC	HypC, HypC, protein involved in hydrogenase 3 maturation
B2775-MONOMER	EG13174	P77031	putative transport protein YqcE	YqcF, YqcE
G6488-MONOMER	G6488	P75864	fused 23S rRNA m<sup>2</sup>G2445 methyltransferase and 23S rRNA m<sup>7</sup>G2069 methyltransferase	RlmK, YcbY, RlmL, RlmKL, ribosomal RNA large subunit methyltransferase L
EG11237-MONOMER	EG11237	P13656	endochitinase	ChiA, YheB
MONOMER0-2828	G0-10606	A5A628	PF17089 family protein YjbT	YjbT
G6968-MONOMER	G6968	P0A908	MltA-interacting protein	YeaF, MipA, scaffolding protein that interacts with murein polymerase and murein hydrolase
G7451-MONOMER	G7451	P0A8U0	SecY-interacting protein	Ydr, Syd
PD00406	EG10958	P0A9E2	DNA-binding transcriptional dual regulator SoxS	SoxS, regulation of superoxide response regulon
YCFW-MONOMER	G6575	P75958	lipoprotein release complex - inner membrane subunit	YcfW
G8210-MONOMER	G8210	P56579	sorbitol-specific PTS enzyme IIC<sub>2</sub> component	Sbl, GutA, SrlA, enzyme IIC component of sorbitol PTS, Enzyme IIC <sup>sorbitol</sup>
EG11899-MONOMER	EG11899	P33228	Rac prophage; recombinase RecT	RecT, recombinase, DNA renaturation
EG12879-MONOMER	EG12879	P0AAS7	putative RNA-binding protein YbcJ	YbcJ
EG10456-MONOMER	EG10456	P24232	nitric oxide dioxygenase	Hmp, FsrB, HmpA, flavohemoglobin, flavohemoprotein
B1657-MONOMER	G6893	P77389	putative transporter YdhP	YdhP
G6469-MONOMER	G6469	P75839	DUF421 domain-containing protein YcaP	YcaP
EG11208-MONOMER	EG11208	P23325	regulator of acetyl CoA synthetase	ArpA, YjaC, Arp
MONOMER0-2811	EG10873		50S ribosomal subunit protein L7	RplL
G6947-MONOMER	G6947	P76221	DedA family protein YdjZ	YdjZ
G7430-MONOMER	G7430	Q46901	type I-E CRISPR system Cascade subunit CasA	YgcL, CasA, Cse1, Cascade subunit A
PD00266	EG10636	P0AF20	DNA-binding transcriptional dual regulator NagC	NagR, NagC, transcriptional repressor of nag (N-acetylglucosamine) operon
YBAL-MONOMER	EG12623	P39830	putative transporter YbaL	YlaA, YbaL
G7938-MONOMER	G7938	P39391	putative uncharacterized protein YjiT	YjiT
EG11876-MONOMER	EG11876	P32162	DUF406 domain-containing protein YiiS	YiiS
EG12850-MONOMER	EG12850	P45508	putative autotransporter adhesin YfaL	YfaJ, YfaK, YfaF, YfaL
EG10397-MONOMER	EG10397	P09391	rhomboid protease GlpG	GlpG, intramembrane serine protease
B0486-MONOMER	G6262	P77400	putative transporter YbaT	YbaT
G6447-MONOMER	G6447	P0AAY6	protein YbjN	YbjN
EG11184-MONOMER	EG11184	P0ADX7	DUF2756 domain-containing protein YhhA	YhhA
MONOMER0-2693	G0-10471	P0ADN6	putative lipoprotein YifL	YifL
G6924-MONOMER	G6924	P77649	protein adenylyltransferase SelO	SelO, YdiU, UPF0061 family protein YdiU
PD00200	EG10503	P05827	DNA-binding transcriptional dual regulator IlvY	IlvY, positive regulator for ilvC
VALS-MONOMER	EG11067	P07118	valine&mdash;tRNA ligase	ValS, val-act, ValRS
G7920-MONOMER	G7920	P39371	<i>N</i>-acetylneuraminate mutarotase	YjhT, NanM
EG11848-MONOMER	EG11848	P32143	6-deoxy-6-sulfofructose kinase	SquV, YihV
EG12704-MONOMER	EG12704	P46142	DUF1202 domain-containing protein YggM	YggM
EG10335-MONOMER	EG10335	P0A805	ribosome-recycling factor	Rrf, Frr, ribosome release factor, RF4, release factor 4, RR factor
ATOA-MONOMER	EG11670	P76459	acetyl-CoA:acetoacetyl-CoA transferase subunit &beta;	AtoA
G6426-MONOMER	G6426	P75793	putative pyruvate formate lyase	YbiW, PflF
EG11161-MONOMER	EG11161	P11664	P-loop NTPase domain-containing protein YggC	YggC
MONOMER0-2676	G0-10454	Q2MB16	uncharacterized protein YobH	YobH
G6903-MONOMER	G6903	P0ACX5	fumarase D	FumD, YdhZ
G7382-MONOMER	G7382	P52143	adhesin-like autotransporter YpjA	YpjA
OPPSYN-MONOMER	EG10017	P0AD57	<i>all-trans</i>-octaprenyl-diphosphate synthase	Cel, YhbD, IspB
UHPC-MONOMER	EG11053	P09836	inner membrane protein sensing glucose-6-phosphate	regulatory protein UhpC, unmodified regulatory protein UhpC, UhpC
G7890-MONOMER	G7890	P39342	DUF853 domain-containing protein YjgR	YjgR
EG11826-MONOMER	EG11826	P38134	protein-tyrosine kinase Etk	YccC, Etk, autophosphorylating protein tyrosine kinase
EG12611-MONOMER	EG12611	P39221	protein YabQ	YabQ
EG10300-MONOMER	EG10300	P0AGD7	signal recognition particle protein component	Ffh, P48
ARYLSULFAT-MONOMER	EG10089	P25549	putative sulfatase AslA	GppB, AtsA, AslA
G6406-MONOMER	G6406	P0AA84	cardiolipin synthase B	ClsB, YbhO, cardiolipin synthase 2
EG11141-MONOMER	EG11141	P0AA70	putative transporter YedA	YedA
MONOMER0-2654	G0-10432	Q9XB42	DUF987 domain-containing protein YkfH	YkfH
G6885-MONOMER	G6885	P76186	putative transporter YdhK	YdhK
G7363-MONOMER	G7363	P52127	CP4-57 prophage; anti-bacteriophage protein	AbpA, YfjL
NUOM-MONOMER	EG11773	P0AFE8	NADH:quinone oxidoreductase subunit M	NuoA, NuoM, NADH:ubiquinone oxidoreductase, membrane subunit M
UDP-NACMURALGLDAPLIG-MONOMER	EG10621	P22188		MurE
G7872-MONOMER	G7872	P0ADE2	stringent response modulator YtfK	YtfK, DUF1107 domain-containing protein YtfK
EG11802-MONOMER	EG11802	P37182	hydrogenase 2 maturation protease	HybD
EG12436-MONOMER	EG12436	P0AEH1	intramembrane zinc metalloprotease RseP	EcfE, YaeL, RseP, signal peptide peptidase
EG10245-MONOMER	EG10245	P06710-1	DNA polymerase III subunit &tau;	DnaZ, DnaX, DNA elongation factor III
AROB-MONOMER	EG10074	P07639		AroB
G6381-MONOMER	G6381	P75745	5-oxoprolinase component C	PxpC, YbgK, putative carboxyltransferase subunit YbgK
EG11122-MONOMER	EG11122	P0A710	inner membrane protein	YciB
MONOMER0-1605	G0-9613	P37305	small toxic polypeptide	HokA, YiaZ
G6866-MONOMER	G6866	Q47706	outer membrane porin family protein UidC	GusC, UidC
G7345-MONOMER	G7345	P52101	histidine kinase GlrK	QseE, GlrK, YfhZ, YfhK
NRDE-MONOMER	EG20257	P39452	ribonucleoside-diphosphate reductase 2 subunit &alpha;	NrdE
TRYPSYN-APROTEIN	EG11024	P0A877	tryptophan synthase subunit &alpha;	Try, TrpA, &alpha; subunit, TSase &alpha;, A protein
G7853-MONOMER	G7853	P39298	carboxylesterase	YjfP
EG11768-MONOMER	EG11768	P33667		MnmH, SelU, YbbB
EG12401-MONOMER	EG12401	P36979	23S rRNA m<sup>2</sup>A2503 methyltransferase/tRNA m<sup>2</sup>A37 methyltransferase	YfgB, RlmN, ribosomal RNA large subunit methyltransferase N
EG10216-MONOMER	EG10216	P0ABP6	DedA family protein DedA	DedA
AQPZ-MONOMER	EG13270	P60844	water channel AqpZ	BniP, AqpZ
G6353-MONOMER	G6353	P77381	J domain-containing protein DjlB	DjlB, YbeS
EG11099-MONOMER	EG11099	P0AAQ6	DUF1428 domain-containing protein YbaA	YbaA
MONOMER0-150	G7304	P77329	hydrogenase 4 catalytic subunit HyfG	HyfG, hydrogenase 4, large subunit
G6841-MONOMER	G6841	P76170	DUF1283 domain-containing protein YnfB	YnfB
G7318-MONOMER	G7318	P76575	zinc ribbon domain-containing protein YfgJ	YfgJ
NHAB-MONOMER	EG11392	P0AFA7	Na<sup>+</sup>:H<sup>+</sup> antiporter NhaB	NhaB
TRANSALDOLA-MONOMER	EG11797	P0A867	transaldolase A	TalA
G7837-MONOMER	G7837	P0A901	outer membrane lipoprotein Blc	YjeL, Blc, outer membrane lipoprotein (lipocalin)
EG11740-MONOMER	EG11740	P31600	exopolysaccharide secretion system outer membrane protein NfrA	NfrA
EG12374-MONOMER	EG12374	P0ADX5	DUF2559 domain-containing protein YhfG	FicA, YhfG
EG10145-MONOMER	EG10145	P08369	putative inner membrane protein CreD	Cet, CreD
AMP-NUCLEOSID-MONOMER	EG10039	P0AE12	AMP nucleosidase	Amn
G6324-MONOMER	G6324	P0AAT2	PF04237 family protein YbdF	YbdF
EG11082-MONOMER	EG11082	P22564	ribonucleoside hydrolase RihC	YaaF, RihC, ribonucleoside hydrolase 3
MONOMER-4565	EG50003		<i>trans</i> oct-2-enoyl-ACP	AcpP, 2-octenoyl-ACP
G6823-MONOMER	G6823	P77695	Qin prophage; protein GnsB	GnsB, YdfY
G7291-MONOMER	G7291	P76556	putative ethanolamine utilization acetate kinase EutP	YpfD, EutP, putative ethanolamine utilization protein EutP with nucleoside triphosphate hydrolase domain
NAPG-MONOMER	EG12064	P0AAL3	ferredoxin-type protein NapG	YojB, YojA, NapG
THIOESTERI-MONOMER	EG11542	P0ADA1	multifunctional acyl-CoA thioesterase I and protease I and lysophospholipase L1	PldC, ApeA, TesA, long chain fatty acyl thioesterase I, lysophospholipase L<SUB>1</SUB>, lecithinase B, phospholipase B, thioesterase I, acyl-CoA thioesterase I
G7800-MONOMER	G7800	P56258	TDP-<i>N</i>-acetylfucosamine:lipid II <i>N</i>-acetylfucosaminyltransferase	WecF, Rff, RffT, YifM
EG11722-MONOMER	EG11722	P0ADM8	putative phosphopantetheinyl transferase	YieE
EG12344-MONOMER	EG12344	P37344	DNA-binding transcriptional dual regulator PspF	YcjB, PspF
EG10085-MONOMER	EG10085	P24240	6-phospho-&beta;-glucosidase AscB	Sac, AscB
AIRS-MONOMER	EG10798	P08178	phosphoribosylformylglycinamide cyclo-ligase	PurI, PurG, PurM
G6306-MONOMER	G6306	P0AG74	DLP12 prophage; crossover junction endodeoxyribonuclease RusA	YbcP, RusA, Rus, DLP12 prophage; endodeoxyribonuclease RUS (Holliday junction resolvase)
EG11038-MONOMER	EG11038	P16525	DNA replication terminus site-binding protein	Tau, Tus, ter-binding protein, TBP, DNA-binding protein; inhibition of replication at Ter sites
MGLB-MONOMER	EG10593	P0AEE5	D-galactose/methyl-galactoside ABC transporter periplasmic binding protein	MglB, D-galactose/D-glucose binding protein, GGBP, GBP
G6806-MONOMER	G6806	P76145	<i>trans</i>-aconitate 2-methyltransferase	LsrE, YneD, Tam
G7275-MONOMER	G7275	P76545	CPZ-55 prophage; uncharacterized protein YffN	YffN
NACMURLALAAMI1-MONOMER	EG11823	P36548	<i>N</i>-acetylmuramoyl-L-alanine amidase A	YfeE, AmiA
TAUA-MONOMER	G6217	Q47537	taurine ABC transporter periplasmic binding protein	YaiR, SsiA, taurine transport system periplasmic protein, Ssi1
G7748-MONOMER	G7748	P63020	iron-sulfur cluster carrier protein NfuA	YhgI, GntY, NfuA, iron-sulfur cluster insertion protein NfuA
EG11691-MONOMER	EG11691	P31440	adenine transporter	AdeQ, YicO
EG12325-MONOMER	EG12325	P37016	putative fimbrial protein YadK	YadK
EG10003-MONOMER	EG10003	P0A6J3		CysZ
ADENODEAMIN-MONOMER	EG10030	P22333	adenosine deaminase	Add
G6284-MONOMER	G6284	P75713	(S)-ureidoglycine aminohydrolase	UghY, AllE, YlbA
EG11004-MONOMER	EG11004	P24555	oligopeptidase B	Tlp, PtrB, protease II, OpdB
MANZ-MONOMER	EG10569	P69805	mannose-specific PTS enzyme IID component	Mpt, PtsX, PtsM, GptB, II-M<sup>man</sup>, IIDMan, Enzyme IID<sup>man</sup>
G6782-MONOMER	G6782	P77790		YddT, VanX, DdpX
G7256-MONOMER	G7256	P45564	putative outer membrane porin YfeN	YfeN
MONOMER0-6	G7249	P77579	putative PTS enzyme IIC component FryC	YpdG, FryC, Enzyme IIC<sup>Fry</sup>, EIIC<sup>Fry</sup>
SUCC-ACP	EG50003		succinyl-ACP	
G7732-MONOMER	G7732	P45549	putative mutase YhfW	YhfW
EG11662-MONOMER	EG11662	P76318		YedK, YedG, abasic site processing protein
EG12293-MONOMER	EG12293	P37686	L-threonine dehydrogenase	YiaY
DSERDEAM-MONOMER	EG10249	P00926	D-serine ammonia-lyase	DsdA
ACETYLGLUTKIN-MONOMER	EG10064	P0A6C8	acetylglutamate kinase	ArgB
