#
#  ecocyc 27.1 Reactions link table generated on Mon Aug 21, 2023
#
GTP-CYCLOHYDRO-I-RXN	EC-3.5.4.16
TRANS-RXN-353	
RXN-14064	EC-3.1.4.16
TRANS-RXN-336	
RXN-21016	
TRANS-RXN-281	
2TRANSKETO-RXN	EC-2.2.1.1
TRANS-RXN-205A	
RXN0-5144	EC-2.1.1.61
TRANS-RXN-126	
URACIL-PRIBOSYLTRANS-RXN	EC-2.4.2.9
TRANS-RXN-108F	
GLYOCARBOLIG-RXN	EC-4.1.1.47
TRANS-RXN-100	
RXN-13460	
RXN0-2561	
RXN-20707	
TRANS-RXN0-571	
2.5.1.25-RXN	EC-2.5.1.25
TRANS-RXN0-496	
RXN0-5107	EC-3.6.1.9
TRANS-RXN0-239	
UDP-NACMUR-ALA-LIG-RXN	EC-6.3.2.8
TRANS-RXN-99	
GLUTRNAREDUCT-RXN	EC-1.2.1.70
TRANS-RXN-62A	
RXN-12816	EC-3.6.1.58
TRANS-RXN-369	
RXN-2043	EC-3.2.1.4
TRANS-RXN-350	
2-METHYLCITRATE-DEHYDRATASE-RXN	EC-4.2.1.79
TRANS-RXN-33	
RXN0-5001	EC-3.2.1.177
TRANS-RXN-278	
TRANSALDOL-RXN	EC-2.2.1.2
TRANS-RXN-181A	
GLUCONOLACT-RXN	EC-3.1.1.17
TRANS-RXN-122	
RXN-12490	EC-1.1.1.35
TRANS-RXN-108C	
RXN-19924	EC-4.6.1.22
RXN0-7222	
RXN0-4121	EC-3.9.1
RXN0-22	
THIOSULFATE-SULFURTRANSFERASE-RXN	EC-2.8.1.1
TRANS-RXN0-538	
GART-RXN	EC-2.1.2.2
TRANS-RXN0-457	
RXN-12002	EC-2.7.4.22	EC-2.7.4.14
TRANS-RXN0-233	
RXN-1961	EC-6.3.4.19
TRANS-RXN-94A	
RXN0-3542	EC-3.6.1
TRANS-RXN-57	
SUGAR-PHOSPHATASE-RXN	EC-3.1.3.23
TRANS-RXN-365	
FRUCTOKINASE-RXN	EC-2.7.1.4
TRANS-RXN-348	
RXN-11833	EC-5.4.99.19
TRANS-RXN-300	
RXN-19253	EC-3.4.16.4
TRANS-RXN-262	
RXN0-303	EC-5.3.1
TRANS-RXN-1552	
SHIKIMATE-KINASE-RXN	EC-2.7.1.71
TRANS-RXN-121	
ENTF-RXN	
TRANS-RXN-108	
RXN-11596	EC-2.1.1.181
RXN0-7215	
RXN-18737	EC-1.14.11.33
RXN0-1924	
RXN0-2605	EC-3.1.11.5
TRANS-RXN0-532	
RXN1-42	EC-2.3.1.304
TRANS-RXN0-447	
DNA-CYTOSINE-5--METHYLTRANSFERASE-RXN	EC-2.1.1.37
TRANS-RXN0-226	
RXN-11396	EC-3.6.1.55
TRANS-RXN-90	
RXN-18092	EC-2.3.2.2
TRANS-RXN-476	
RXN0-1941	EC-1.1.1
TRANS-RXN-362	
RXN0-7432	EC-3.1.1
TRANS-RXN-344	
DIAMTRANSAM-RXN	EC-2.6.1.29
TRANS-RXN-29A	
RXN-10814	EC-2.6.1.1	EC-2.6.1.57	EC-2.6.1.27
TRANS-RXN-242A	
RXN-17916	EC-2.7.7
TRANS-RXN-142	
RXN0-1281	EC-1.1.1
TRANS-RXN-116	
RXN0-7389	
TRANS-RXN-106	
DEOXYGUANPHOSPHOR-RXN	EC-2.4.2.1
RXN0-6	
RIBOKIN-RXN	EC-2.7.1.15
RXN0-1721	
RXN-17789	EC-4.2.1.17
TRANS-RXN0-622	
RXN-9510	EC-1.5.1.42
TRANS-RXN0-520	
RXN0-7343	EC-2.4.1
TRANS-RXN0-270	
D-PPENTOMUT-RXN	EC-5.4.2.7
TRANS-RXN0-209	
QUINOLINATE-SYNTHA-RXN	EC-2.5.1.72
TRANS-RXN-77	
RXN-17753	
TRANS-RXN-44	
RXN-8632	
TRANS-RXN-357	
RXN0-7272	
TRANS-RXN-340	
CITRATE-PRO-3S-LYASE-THIOLESTERASE-RXN	EC-3.1.2.16
TRANS-RXN-29	
PTAALT-RXN	EC-2.3.1.222
TRANS-RXN-24	
RXN-17495	EC-3.1.3.62
TRANS-RXN-129	
RXN-7682	EC-1.17.1.4
TRANS-RXN-112	
RXN0-7141	EC-1.17.1
RXN0-5201	
BRANCHED-CHAINAMINOTRANSFERILEU-RXN	EC-2.6.1.42
RXN-22449	
PPPGPPHYDRO-RXN	EC-3.6.1.40
TRANS-RXN0-589	
RXN-16998	
TRANS-RXN0-515	
PORPHOBILSYNTH-RXN	EC-4.2.1.24
TRANS-RXN0-265	
RXN-16995	
TRANS-RXN0-201	
RXN-3521	
TRANS-RXN-71	
RXN0-7067	
TRANS-RXN-41	
ARGSUCCINLYA-RXN	EC-4.3.2.1
TRANS-RXN-354	
PHOSACETYLTRANS-RXN	EC-2.3.1.8
TRANS-RXN-337	
RXN-16665	
TRANS-RXN-282	
RXN-23965	EC-2.7.1.50
TRANS-RXN-21	
RXN0-7000	EC-1.14.13
TRANS-RXN-126A	
PEPCARBOX-RXN	EC-4.1.1.31
TRANS-RXN-108G	
RXN-16281	EC-2.7.4.29
TRANS-RXN-101	
RXN-23937	
RXN0-4083	
AMACETOXID-RXN	EC-1.4.3.21
RXN-15314	
RXN0-6975	EC-3.4.13.18
TRANS-RXN0-576	
OHMETPYRKIN-RXN	EC-2.7.1.49
TRANS-RXN0-499	
RXN-15578	
TRANS-RXN0-244	
RXN-23911	
TRANS-RXN0-0244	
ALANINE-AMINOTRANSFERASE-RXN	EC-2.6.1.2
TRANS-RXN-62B	
RXN0-6731	EC-2.1.1.242
TRANS-RXN-379	
NANK-RXN	EC-2.7.1.60
TRANS-RXN-351	
RXN-15140	
TRANS-RXN-330	
RXN-23895	
TRANS-RXN-279	
ADENOSINE-NUCLEOSIDASE-RXN	EC-3.2.2.7
TRANS-RXN-188	
RXN0-6562	
TRANS-RXN-122A	
MHPELY-RXN	EC-4.1.3.39
TRANS-RXN-108D	
RXN-14932	EC-1.1.99.39
RXN3O-9786	
RXN-23528	
RXN0-2421	
ACETYLORNDEACET-RXN	EC-3.5.1.16
TRANS-RXN0-550	
RXN0-6510	EC-5.3.3.18
TRANS-RXN0-469	
MANNITOL-1-PHOSPHATASE-RXN	EC-3.1.3.22
TRANS-RXN0-235	
RXN-14747	
TRANS-RXN-94B	
RXN-22723	
TRANS-RXN-58	
6-PHOSPHO-BETA-GLUCOSIDASE-RXN	EC-3.2.1.86
TRANS-RXN-367	
RXN0-6371	EC-1.1.5
TRANS-RXN-349	
LIPIDADISACCHARIDESYNTH-RXN	EC-2.4.1.182
TRANS-RXN-31	
RXN-14511	EC-3.1.3
TRANS-RXN-27	
RXN-22577	
TRANS-RXN-16	
4-NITROPHENYLPHOSPHATASE-RXN	EC-3.1.3.41
TRANS-RXN-121A	
RXN0-5422	EC-2.4.1
TRANS-RXN-108A	
KDO-8PPHOSPHAT-RXN	EC-3.1.3.45
RXN0-7217	
RXN-14409	
RXN0-1981	
RXN-22315	
TRANS-RXN0-533	
3.4.21.102-RXN	EC-3.4.21.102
TRANS-RXN0-451	
RXN0-5363	EC-5.4.1
TRANS-RXN0-227	
HYDROXYLAMINE-REDUCTASE-RXN	EC-1.7.99.1
TRANS-RXN-92	
RXN-14281	EC-3.2.1.20
TRANS-RXN-499	
RXN-21532	
TRANS-RXN-363	
3.2.1.21-RXN	EC-3.2.1.21
TRANS-RXN-346	
RXN0-5228	EC-5.1.1.20
TRANS-RXN-3	
H2PTEROATESYNTH-RXN	EC-2.5.1.15
TRANS-RXN-25	
RXN-14139	EC-3.6.1.9
TRANS-RXN-1549	
RXN-21235	EC-1.14.11.54
TRANS-RXN-117	
3.1.13.3-RXN	EC-3.1.13.3
TRANS-RXN-106A	
RXN0-5199	EC-2.4.2.15	EC-2.4.2.1
RXN0-7050	
XANTHOSINEPHOSPHORY-RXN	EC-2.4.2.1
RXN0-18	
GSPAMID-RXN	EC-3.5.1.78
TRANS-RXN0-628	
RXN-14023	EC-1.1.1.2
TRANS-RXN0-523	
RXN-20918	EC-2.3.1.251
TRANS-RXN0-280	
2.7.9.3-RXN	EC-2.7.9.3
TRANS-RXN0-211	
RXN0-5129	
TRANS-RXN-81	
UGD-RXN	EC-1.1.1.22
TRANS-RXN-474	
GLYCOLATEDEHYDRO-RXN	EC-1.1.99.14
TRANS-RXN-359	
RXN-13329	
TRANS-RXN-341	
RXN-20682	EC-1.1.1
TRANS-RXN-292	
2.4.1.230-RXN	EC-2.4.1.230
TRANS-RXN-241	
RXN0-5100	EC-5.99.1
TRANS-RXN-130	
TRNA-URACIL-5--METHYLTRANSFERASE-RXN	EC-2.1.1.35
TRANS-RXN-113	
GLUTDECARBOX-RXN	EC-4.1.1.15
RXN0-5202	
RXN-12752	EC-5.1.99.6
RXN-23966	
RXN-20410	EC-3.1.21.2
TRANS-RXN0-592	
1TRANSKETO-RXN	EC-2.2.1.1
TRANS-RXN0-517	
RXN0-4641	EC-4.2.1.126
TRANS-RXN0-266	
GLUCOKIN-RXN	EC-2.7.1.1	EC-2.7.1.2
TRANS-RXN0-203	
RXN-12445	EC-1.5.1.41
TRANS-RXN-72	
RXN-19920	
TRANS-RXN-415	
RXN0-3942	EC-3.5.1.94
TRANS-RXN-355	
THIAZOLSYN3-RXN	EC-2.7.1.50
TRANS-RXN-338	
GALACTUROISOM-RXN	EC-5.3.1.12
TRANS-RXN-285	
RXN-11865	EC-2.1.1.207
TRANS-RXN-22	
RXN-19492	
TRANS-RXN-126B	
RXN0-3381	
TRANS-RXN-108H	
SUCCINYLDIAMINOPIMTRANS-RXN	EC-2.6.1.17
TRANS-RXN-104	
FORMYLTHFDEFORMYL-RXN	EC-3.5.1.10
RXN0-5111	
RXN-11811	
RXN-17755	
RXN-19243	EC-4.1.99.3
TRANS-RXN0-586	
RXN0-300	EC-1.1.1
TRANS-RXN0-501	
SELENOCYSTEINE-LYASE-RXN	EC-4.4.1.16
TRANS-RXN0-258	
DXS-RXN	EC-2.2.1.7
TRANS-RXN0-181	
RXN-11591	EC-2.1.1.176
TRANS-RXN-68	
RXN-18708	EC-2.8.1
TRANS-RXN-384	
RXN0-2584	EC-3.2.2.27
TRANS-RXN-352	
RXN0-963	
TRANS-RXN-335	
DLACTDEHYDROGNAD-RXN	EC-1.1.1.28
TRANS-RXN-280	
RXN-11277	EC-3.6.1.75
TRANS-RXN-20	
RXN-17962	EC-2.3.1.280
TRANS-RXN-123	
RXN0-1863	EC-2.6.1.92	EC-2.6.1.87
TRANS-RXN-108E	
RXN0-743	EC-5.4.99.18
TRANS-RXN-10	
DIAMACTRANS-RXN	EC-2.3.1.57
RXN0-2501	
RXN-10720	
TRANS-RXN0-553	
RXN-17887	
TRANS-RXN0-493	
RXN0-1061	EC-3.6.4.10	EC-5.6.1.7
TRANS-RXN0-236	
RXN0-7385	EC-1.6.5.10
TRANS-RXN-98	
DEHYDDEOXPHOSGALACT-ALDOL-RXN	EC-4.1.2.55	EC-4.1.2.21
TRANS-RXN-61	
RIBOFLAVINKIN-RXN	EC-2.7.1.26
TRANS-RXN-368	
RXN-17786	EC-1.1.1.35
TRANS-RXN-35	
RXN-9311	EC-3.1.2.28
TRANS-RXN-313	
RXN0-7325	
TRANS-RXN-277	
CYTIDINEKIN-RXN	EC-2.7.1.48
TRANS-RXN-162	
QOR-RXN	EC-1.6.5.5
TRANS-RXN-121C	
RXN-17726	EC-3.2.1
TRANS-RXN-108B	
RXN-8461	
RXN0-7221	
RXN0-7250	EC-3.1.3
RXN0-2162	
CHORISMATE-SYNTHASE-RXN	EC-4.2.3.5
TRANS-RXN0-534	
PSERTRANSAM-RXN	EC-2.6.1.52
TRANS-RXN0-452	
RXN-17489	EC-3.1.3.62
TRANS-RXN0-228	
RXN-7607	EC-3.1.3.99	EC-3.1.3.5
TRANS-RXN-94	
RXN0-7119	EC-1.1.1
TRANS-RXN-56	
BETA-LACTAMASE-RXN	EC-3.5.2.6
TRANS-RXN-364	
PNPOXI-RXN	EC-1.4.3.5
TRANS-RXN-347	
RXN-16910	
TRANS-RXN-30	
RXN-2961	EC-4.4.1.22
TRANS-RXN-261	
RXN0-7046	EC-3.1.2
TRANS-RXN-1551	
PHENPRODIOLDEHYDROG-RXN	EC-1.3.1.87
TRANS-RXN-118	
RXN-16659	EC-3.4.16.4
TRANS-RXN-106B	
RXN-23958	EC-3.1.1
RXN0-7077	
RXN0-6994	EC-3.2.1.86
RXN0-1923	
PANTOATE-BETA-ALANINE-LIG-RXN	EC-6.3.2.1
TRANS-RXN0-530	
RXN-16009	EC-3.1.3.97
TRANS-RXN0-288	
RXN-23932	
TRANS-RXN0-212	
ALPHAGALACTOSID-RXN	EC-3.2.1.22
TRANS-RXN-82	
RXN0-6957	EC-3.6.1.56
TRANS-RXN-475	
OCTAPRENYL-METHYL-METHOXY-BENZOQ-OH-RXN	EC-1.14.99.60
TRANS-RXN-360	
RXN-15346	
TRANS-RXN-342	
RXN-23908	
TRANS-RXN-299	
AIRS-RXN	EC-6.3.3.1
TRANS-RXN-242	
RXN0-6725	EC-3.1.1.4
TRANS-RXN-132	
NAG1P-URIDYLTRANS-RXN	EC-2.7.7.23
TRANS-RXN-114	
RXN-15129	
TRANS-RXN-105	
RXN-23892	
RXN0-5203	
ADDALT-RXN	EC-3.5.4.4
RXN-5076	
RXN0-6549	
METHYLMALONYL-COA-MUT-RXN	EC-5.4.99.2
RXN-14882	
RXN-22915	
ACETOOHBUTSYN-RXN	EC-2.2.1.6
RXN0-6484	EC-3.1.13.5
MALTACETYLTRAN-RXN	EC-2.3.1.79
RXN-14570	EC-2.3.1.234
RXN-22699	EC-2.8.1
RXN0-6277	EC-1.8.4
LACTALDDEHYDROG-RXN	EC-1.2.1.22
RXN-14505	EC-3.1.3
RXN-22511	
325-BISPHOSPHATE-NUCLEOTIDASE-RXN	EC-3.1.3.7
RXN0-5413	EC-2.4.1
ISOCHORSYN-RXN	EC-5.4.4.2
RXN-14394	EC-2.3.1.16
RXN-22285	
3.4.15.5-RXN	EC-3.4.15.5
RXN0-5305	
HOMOSERKIN-RXN	EC-2.7.1.39
RXN-14274	EC-2.3.1.16
RXN-21525	
3.1.3.74-RXN	EC-3.1.3.74
RXN0-5225	EC-3.5.1.28
H2NEOPTERINP3PYROPHOSPHOHYDRO-RXN	EC-3.6.1.67
RXN-14124	EC-3.1.3.6
RXN-21104	
3.1.11.2-RXN	EC-3.1.11.2
RXN0-5190	EC-4.2.2
VAGL-RXN	EC-2.6.1.48
GPH-RXN	EC-3.1.3.18
RXN-13990	EC-4.1.3.42
RXN-20914	EC-2.3.1.251
2.7.7.60-RXN	EC-2.7.7.60
RXN0-5125	EC-2.4.1.73
UDPNACETYLGLUCOSAMENOLPYRTRANS-RXN	EC-2.5.1.7
GLYCOGENSYN-RXN	EC-2.4.1.21
RXN-13179	EC-1.1.1.262
RXN-20679	EC-1.1.1.35
2.1.1.79-RXN	EC-2.1.1.79
RXN0-5065	EC-3.1.2
TRNA-NUCLEOTIDYLTRANSFERASE-RXN	EC-2.7.7.56
GLUTATHIONE-REDUCT-NADPH-RXN	EC-1.8.1.7
RXN-12610	EC-2.5.1.3
RXN-20084	
1.5.1.34-RXN	EC-1.5.1.34
RXN0-4401	EC-3.6.1.22
GLUC1PADENYLTRANS-RXN	EC-2.7.7.27
RXN-12353	EC-1.14.11.33
RXN-19793	EC-3.2.1
RXN0-3901	EC-6.3.1.11
TETRAACYLDISACC4KIN-RXN	EC-2.7.1.130
GALACTONDEHYDRAT-RXN	EC-4.2.1.140	EC-4.2.1.6
RXN-11843	EC-5.4.99.29
RXN-19381	
RXN0-3261	EC-3.4.11
SUCCGLUALDDEHYD-RXN	EC-1.2.1.71
FGAMSYN-RXN	EC-6.3.5.3
RXN-11667	EC-4.2.1.150
RXN-19026	EC-4.1.99.3
RXN0-2943	
SAICARSYN-RXN	EC-6.3.2.6
DURIDKI-RXN	EC-2.7.1.145	EC-2.7.1.21
RXN-11586	EC-2.1.1.192
RXN-18702	
RXN0-2381	EC-4.1.2.8
RXN0-901	EC-1.17.1.4
DIHYDROXYMETVALDEHYDRAT-RXN	EC-4.2.1.9
RXN-11135	EC-5.6.2.4
RXN-17956	EC-4.7.1.1
RXN0-1842	EC-2.3.1.251
RXN0-7426	EC-1.16.99
DHDOGALDOL-RXN	EC-4.1.2.51
RXN-10017	
RXN-17799	EC-2.3.1.16
RXN-9952	EC-1.1.1.44
RXN0-7367	EC-4.2.1
DCTP-DEAM-RXN	EC-3.5.4.13
RHAMNULPALDOL-RXN	EC-4.1.2.19
RXN-17783	EC-1.3.8.8
RXN-8999	EC-2.5.1.31
RXN0-7317	EC-2.6.1.82
CYTDEAM-RXN	EC-3.5.4.1
PYRROLINECARBREDUCT-RXN	EC-1.5.1.2
RXN-17701	EC-3.2.1.199
RXN0-7123	EC-1.6.5.9
RXN-8344	EC-2.7.7.75
RXN-21483	EC-1.3.5.3
RXN0-7188	
NADH-DEHYDROG-A-RXN	EC-7.1.1.2
CDPKIN-RXN	EC-2.7.4.6
RXN0-6491	EC-1.3.5.2
PRPPAMIDOTRANS-RXN	EC-2.4.2.14
RXN-19020	EC-1.11.1
RXN-17393	EC-4.2.2
FORMATEDEHYDROG-RXN	EC-1.17.5.3
RXN-7253	EC-3.1.3.25
RXN0-6259	EC-1.3.5.3
RXN0-7104	EC-3.1.2
DIHYDROOROTATE-DEHYDROGENASE-RXN	EC-1.3.5.2
ATPPHOSPHORIBOSYLTRANS-RXN	EC-2.4.2.17
SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN	EC-1.3.5.1
ASPDECARBOX-RXN	EC-4.1.1.11
RXN0-5266	EC-7.1.1.7
PMPOXI-RXN	EC-1.4.3.5
RXN-15740	EC-1.1.5.3
RXN-16804	
RXN0-7230	EC-1.1.99.1
RXN-24050	EC-2.4.1
RXN0-5256	EC-1.12.5.1
RXN0-7024	EC-1.1.1.350
RXN-11193	EC-1.4.5.1
PGLYCEROLTRANSII-RXN	EC-2.7.8.21
RXN0-7124	EC-1.7.5.1
RXN-16457	
RXN-21817	EC-7.1.1.3
RXN-23953	
RXN0-6554	EC-1.3.5.2
ARGDECARBOX-RXN	EC-4.1.1.19
RXN-19778	EC-1.11.1
RXN0-6985	EC-3.4.13.18
L-LACTDEHYDROGFMN-RXN	EC-1.1.5
PALMITOYL-COA-HYDROLASE-RXN	EC-3.1.2.2
RXN0-6369	EC-1.7.5.1
RXN-15952	EC-3.1.4.58
DIMESULFREDUCT-RXN	EC-1.8.5.3
RXN-23929	
RXN0-5330	EC-1.6.5.9
ALLANTOINASE-RXN	EC-3.5.2.5
RXN-17652	EC-1.8.5
RXN0-6948	EC-2.3.1.1
RXN0-7231	
O-SUCCHOMOSERLYASE-RXN	EC-2.5.1.48
RXN0-5260	EC-1.1.5.3
RXN-15312	EC-3.1.3.58	EC-3.1.3.9
RXN-11496	EC-1.2.5.1
RXN-23905	
RXN0-7227	
AGMATIN-RXN	EC-3.5.3.11
RXN0-271	EC-1.6.5.10
RXN0-6720	
NQOR-RXN	EC-1.6.5.2
NADH-DEHYDROGENASE-QUINONE-RXN	EC-1.6.5.9
RXN0-7008	EC-1.5.5.2
RXN-15124	
RXN-20148	EC-1.10.3.17
RXN-23889	
MALATE-DEHYDROGENASE-ACCEPTOR-RXN	EC-1.1.5.4
ACYLCOASYN-RXN	EC-6.2.1
RXN0-6373	EC-1.1.5.2
RXN0-6528	EC-3.1.26.1
DLACTDEHYDROGFAD-RXN	EC-1.1.5.12
METHYLENETHFDEHYDROG-NADP-RXN	EC-1.5.1.5
RXN0-5388	EC-7.1.1
RXN-14814	EC-2.7.7
RXN-17663	EC-1.8.5
RXN-22817	
DALADEHYDROG-RXN	EC-1.4.5
ACETOLACTREDUCTOISOM-RXN	EC-1.1.1.86
RXN0-7399	EC-1.12.5.1
RXN0-6481	EC-2.7.7.56
RXN0-5264	
MALATE-DEH-RXN	EC-1.1.1.37
RXN0-7229	EC-1.1.99.14
RXN-14534	
RXN0-3501	EC-1.7.5.1
RXN-22695	
R601-RXN	EC-1.3.5.1
5.1.3.20-RXN	EC-5.1.3.20
RXN0-6254	EC-2.7.7.76
L-GLN-FRUCT-6-P-AMINOTRANS-RXN	EC-2.6.1.16
RXN-14500	
RXN-22462	EC-2.4.99.25
3.5.1.88-RXN	EC-3.5.1.88
RXN0-5408	EC-3.1.3.25
INOSINEKIN-RXN	EC-2.7.1.73
RXN-14379	EC-2.7.8.43
RXN-22214	EC-2.5.1
3.4.13.21-RXN	EC-3.4.13.21
RXN0-5297	EC-3.2.1
HOMOCYSMET-RXN	EC-2.1.1.14
RXN-14255	EC-3.1.2
RXN-21350	EC-3.1.21.7
3.1.26.5-RXN	EC-3.1.26.5
RXN0-5222	
GUANYL-KIN-RXN	EC-2.7.4.8
RXN-14113	EC-3.1.4.16
RXN-21077	EC-3.1.1
3-OCTAPRENYL-4-OHBENZOATE-DECARBOX-RXN	EC-4.1.1.98
RXN0-5186	EC-3.1.3
UROPORIIIMETHYLTRANSA-RXN	
GMKALT-RXN	EC-2.7.4.13	EC-2.7.4.12
RXN-13853	EC-1.7.1
RXN-20898	
2.7.13.3-RXN	EC-2.7.13.3
RXN0-5122	EC-2.4.99.25
UDPKIN-RXN	EC-2.7.4.6
GLYCEROL-KIN-RXN	EC-2.7.1.30
RXN-13072	EC-3.5.1.3	EC-3.5.1.111
RXN-20675	EC-4.2.1.74
2.1.1.34-RXN	EC-2.1.1.34
RXN0-5057	
TRIPHOSPHATASE-RXN	EC-3.6.1.25
GLUTAMIN-RXN	EC-3.5.1.38	EC-3.5.1.2
RXN-12570	EC-1.1.1.35
RXN-20061	EC-5.1.3.43
1.1.1.283-RXN	EC-1.1.1.283
RXN0-4341	EC-2.7.1.167
THYM-PHOSPH-RXN	EC-2.4.2.2	EC-2.4.2.4
GKI-RXN	EC-2.7.1.165
RXN-12107	EC-1.1.1.366
RXN-19775	EC-1.11.1
RXN0-383	EC-3.6.1.9	EC-3.6.1.65
TARTRATE-DEHYDROGENASE-RXN	EC-1.1.1.93
GALACTARDEHYDRA-RXN	EC-4.2.1.42
RXN-11840	EC-5.4.99.26
RXN-19341	
RXN0-3201	EC-3.4.21
SUCCARGDIHYDRO-RXN	EC-3.5.3.23
FADSYN-RXN	EC-2.7.7.2
RXN-11637	EC-2.1.1.198
RXN-19022	
RXN0-2921	EC-6.3.2.17
RXNMETA-12672	EC-1.2.1.91
DTDPKIN-RXN	EC-2.7.4.6
RXN-11574	EC-2.1.1.173
RXN-18392	
RXN0-2201	
RXN0-7440	
DIHYDROOROT-RXN	EC-3.5.2.3
RXN-11032	EC-1.1.1.304
RXN-17944	EC-1.10.3.2
RXN0-1483	EC-1.16.3.1
RXN0-742	EC-6.3.4.18
DGTPTRIPHYDRO-RXN	EC-3.1.5.1
RNTRACTIV-RXN	EC-1.97.1
RXN-17796	EC-1.3.8.7
RXN-9771	
RXN0-7362	EC-3.1.3
DARABISOM-RXN	EC-5.3.1.3
RFFTRANS-RXN	EC-2.6.1.59
RXN-17780	EC-4.2.1.17
RXN-8974	EC-1.1.1.298
RXN0-7309	EC-3.6.1.76
CROBETREDUCT-RXN	EC-1.3.8.13
PYRIMSYN3-RXN	EC-2.7.4.7
RXN-17635	
RXN-8315	
RXN0-7170	
CATAL-RXN	EC-1.11.1.6	EC-1.11.1.21
PROPKIN-RXN	EC-2.7.2.7	EC-2.7.2.1	EC-2.7.2.15	EC-2.7.2.14
RXN-17330	EC-3.1.3
RXN-6321	
RXN0-7100	
RXN0-7083	
ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN	EC-1.2.1.11
PHOSPHOAMIDASE-RXN	EC-3.9.1.1
RXN-16701	EC-1.1.1.399
RXN-24047	
RXN0-7021	EC-1.1.1
PGLUCONDEHYDRAT-RXN	EC-4.2.1.12
RXN-16424	
RXN-23949	
AMPSYN-RXN	EC-4.3.2.2
RXN0-6982	EC-3.4.13.18
OXALYL-COA-DECARBOXYLASE-RXN	EC-4.1.1.8
RXN-15881	EC-2.8.1.7
RXN-23923	
ALDOSE1EPIM-RXN	EC-5.1.3.3
NUCLEOSIDE-DIP-KIN-RXN	EC-2.7.4.6
RXN-15297	EC-2.7.1.184
RXN-23902	
ADENYLYLSULFKIN-RXN	EC-2.7.1.25
RXN0-6677	
NAD-KIN-RXN	EC-2.7.1	EC-2.7.1.23
RXN-15121	
RXN-23884	EC-3.1.1
ACSERLY-RXN	EC-2.5.1.47
RXN0-6525	EC-3.1.13.1
METHENYLTHFCYCLOHYDRO-RXN	EC-3.5.4.9
RXN-14811	
RXN-22777	
ACETATE--COA-LIGASE-RXN	EC-6.2.1.1
RXN0-6478	EC-3.1.26.12
LYSOPHOSPHOLIPASE-RXN	EC-3.1.1.5
RXN-14523	EC-3.1.3.34
RXN-22643	
5-METHYLTHIOADENOSINE-PHOSPHORYLASE-RXN	EC-2.4.2.28
RXN0-5509	EC-3.1.26
KETOBUTFORMLY-RXN	EC-2.3.1.54
RXN-14481	
RXN-22438	EC-1.5.1.54
3.4.23.43-RXN	EC-3.4.23.43
RXN0-5395	EC-3.2.1
INORGPYROPHOSPHAT-RXN	EC-3.6.1.1
RXN-14325	
RXN-21990	
3.4.11.4-RXN	EC-3.4.11.4
RXN0-5292	EC-3.1.3.89
HISTIDPHOS-RXN	EC-3.1.3.15
RXN-14196	
RXN-21304	EC-3.1.4
3.1.26.12-RXN	EC-3.1.26.12
RXN0-5216	EC-3.2.1
GUANOSINE-DIPHOSPHATASE-RXN	EC-3.6.1.42
RXN-14090	EC-3.1.3.6
RXN-21027	
3-ISOPROPYLMALDEHYDROG-RXN	
RXN0-5183	EC-3.2.1.20
URKI-RXN	EC-2.7.1.48
GLYOXIII-RXN	EC-4.2.1.130
RXN-13617	EC-2.3.1.16
RXN-20757	
2.7.1.148-RXN	EC-2.7.1.148
RXN0-5118	EC-2.4.99.23
UDPACYLGLCNACDEACETYL-RXN	EC-3.5.1.108
GLYCDEH-RXN	EC-1.1.1.6
RXN-12869	
RXN-20478	EC-4.2.99.18
2-OCTAPRENYL-METHOXY-BENZOQ-METH-RXN	EC-2.1.1.201
RXN0-5040	EC-3.5.1
TREHALOSE6PSYN-RXN	EC-2.4.1.15
GLUCOSE-6-PHOSPHATASE-RXN	EC-3.1.3.58	EC-3.1.3.9
RXN-12541	
RXN-20002	
1.1.1.251-RXN	EC-1.1.1.251
RXN0-4261	EC-5.6.2.3
THRESYN-RXN	EC-4.2.3.1
GDPMANDEHYDRA-RXN	EC-4.2.1.47
RXN-12073	EC-1.13.11.16
RXN-19728	EC-3.1.1.96
RXN0-363	EC-3.2.2.1
SUPEROX-DISMUT-RXN	EC-1.15.1.1
FUCULOKIN-RXN	EC-2.7.1.51
RXN-11837	EC-5.4.99.23
RXN-19329	EC-1.5.1.3
RXN0-310	EC-4.1.1
SPERMACTRAN-RXN	EC-2.3.1.57
EXOPOLYPHOSPHATASE-RXN	EC-3.6.1.11
RXN-11602	EC-2.1.1.191
RXN-18819	
RXN0-268	EC-2.8.3.27
RXN3O-470	
DTDPDEHYRHAMREDUCT-RXN	EC-1.1.1.133
RXN-11475	EC-2.1.1.197
RXN-18258	EC-1.14.13.239
RXN0-2044	EC-1.1.1.35
TRANS-RXN-167A	EC-2.7.1.191
RXN0-7436	EC-2.7.1.35
TRANS-RXN-161	EC-2.7.1.200
DIHYDROFOLATEREDUCT-RXN	EC-1.5.1.3
TRANS-RXN-157	EC-2.7.1.199
RXN-10856	EC-5.1.99.8
TRANS-RXN-155	
RXN-17931	
TRANS-RXN0-518	
RXN0-1401	EC-2.7.4.23
RXN0-2522	EC-2.7.1.195
RXN0-7397	
TRANS-RXN-168	EC-2.7.1.201
